GAdenoma	GCarcinoma	GQuimio
1816_at	5.33121916425359	5.30250812419919	5.22309763479437
1819_at	6.00273829200291	6.0701533872009	5.96483304405457
1820_g_at	6.9878765899114	7.10741935495944	6.98284720571089
1821_at	4.76535587832446	4.78791019373536	4.65183941451897
1822_at	5.01284689441757	4.99569288818193	5.07137180307611
1823_g_at	5.95867456390709	6.05646384840652	5.99582633034085
1824_s_at	6.93310055189733	7.76538325361268	7.02228152907149
183_at	4.54442588310932	4.41526982453278	4.43706864156202
1831_at	5.32199182605923	5.38874894967835	5.33413583525294
1834_at	5.80174623332943	5.75033044323899	5.72355850639588
1838_g_at	6.30377720425934	6.62160335630467	6.24979541511875
184_at	5.76523709155838	5.84210581579132	5.73901880914096
1841_s_at	4.68093631644157	4.65273641345662	4.59101787508475
1845_at	7.13179281571344	7.06270446350331	7.08204576134647
1847_s_at	6.76733580576307	6.73602198058447	6.75571773554915
1849_s_at	4.3787647053659	4.30739957936476	4.40982424651296
1851_s_at	5.11937338976255	5.17804618243534	5.11419754456351
1853_at	6.67158789225031	6.64789970383027	6.67004664339663
1854_at	5.43604466151376	7.06957043675372	5.77764526732617
1858_at	5.52086525253915	5.61501212406388	5.6057425165171
1859_s_at	3.60688490306511	3.57293450037284	3.53840239506702
186_at	4.42577655516784	4.36984549466922	4.37600998330368
1862_at	4.91321969608368	4.85042650664014	4.86641062709869
1865_at	3.12991867020937	3.14373695676841	3.12822895084679
1866_g_at	4.70827931468948	5.12368647668872	4.71195147635221
1869_at	6.79074923122538	6.861799536739	6.77839933861027
187_at	6.97002154867433	7.28389092030877	7.07327162137301
1871_g_at	3.1735732648203	3.17373344829862	3.162937557398
1872_at	3.64683971483921	3.84647006249677	3.67018945859142
1879_at	7.20034719322808	7.28999639295359	7.28944481977361
1880_at	3.87184843418968	3.85682299084539	3.87877561206924
1883_s_at	4.52583289623628	4.61614525267563	4.59905006247051
1886_at	6.52487761909998	7.21496465472797	6.75108064955137
1887_g_at	7.17680215670739	7.70438235621581	7.32765137987884
1888_s_at	5.58572093203619	5.40379778080399	5.40530307029551
189_s_at	7.55365924516392	8.28368634875037	7.79474824193843
1892_s_at	6.5621916182291	6.56376355558918	6.59407575326067
1893_s_at	6.05776953503687	6.25426758277041	6.00445622500585
1896_s_at	5.45173746207163	5.73743575564295	5.51122177466606
1899_s_at	4.92727359249335	4.75078405482228	4.77494746218085
190_at	5.27054277766386	4.84704835615427	5.13498672723247
1905_s_at	5.11940570476442	5.22427062553516	5.20991353434782
1907_at	5.80579738889091	5.70290033426178	5.65586668959664
1908_at	6.69531514666561	6.59814103991614	6.61477726113463
191_at	6.26082735922923	6.36650424188195	6.32486774114021
1910_s_at	7.94923735297976	7.93388535872901	7.88822502765518
1912_s_at	6.63586618474106	6.61299718207189	6.70433123249908
1918_at	5.45583509287292	5.47798144561069	5.30152175170081
1919_at	5.47372931821417	5.92473032543592	5.66508067917118
1921_at	4.48093781466418	4.81659727856314	4.43847300094873
1922_g_at	4.34587144144611	4.53127491241224	4.29199092076234
1925_at	7.25426002323005	7.318531584022	7.30719509007458
1927_s_at	4.94475719236474	5.01772349258929	4.98277112560901
1930_at	6.20060949863792	6.36933541632604	6.27085540695584
1931_at	3.59386567873086	3.68123757243238	3.61100765342636
1932_at	8.69029650246062	8.55358467246828	8.68206938515293
1934_s_at	5.19987783586555	4.84409225644293	5.02770518031728
1936_s_at	8.15590040498717	8.16585468896053	8.05853520460581
1938_at	7.05438725371981	7.18850093048702	7.04702783114849
1939_at	7.78816826800793	7.93411363121891	7.7032344373952
194_at	3.35503501790227	3.31326327132763	3.32902085291012
1941_at	5.59841264020015	5.8847057458518	5.55664990888583
1944_f_at	8.5796484014489	8.47808297041304	8.57958445026211
1948_f_at	5.44509711987556	5.21009269192084	5.16782273036687
1949_at	4.80689414090977	4.87198920874942	4.88939568093619
1951_at	4.54729341386819	4.76756175588176	4.46779056113188
1956_s_at	5.25055242330038	5.42500682543478	5.24021379338075
1957_s_at	4.76278701938411	4.80498190962987	4.703012436329
1958_at	3.65804895390327	3.42643945833844	3.78769815827582
196_s_at	3.01271095821558	2.96508316174025	3.04616183875592
1960_at	3.90156559858747	3.92799922659726	3.8821732343689
1961_f_at	6.13578225197513	6.32413339489572	6.10557773873649
1962_at	3.71810005322092	3.74892135308257	3.72461376806496
1963_at	6.5686034777997	6.61383317879229	6.55189672859848
1964_g_at	5.7969488037505	5.90553177161172	5.83531767881669
1965_s_at	6.83687211364494	6.71745263812598	6.82325131628142
1966_i_at	8.07890924283388	8.10566343689487	8.06801681710258
1967_f_at	7.68191393872972	7.62383891291676	7.69983856225959
1971_g_at	6.6671289792436	6.76894817985453	6.53114769235335
1972_s_at	5.89792735099274	5.98526935569749	5.82606588837435
1976_s_at	7.16221882082965	7.18316597884707	7.09183743673707
1977_s_at	4.6383055719763	4.7270867795574	4.60115442004031
1978_at	3.89212095874725	3.92462321141043	3.78214241702303
1983_at	7.18172368012358	7.12993710088745	7.17561923589506
1987_at	6.47509716014613	6.09763095516654	6.28661140500705
1988_at	9.89023761269487	9.67812172325863	9.83390398678218
1989_at	2.51749725490951	2.73491152301678	2.62603862992231
1990_g_at	3.96448316706796	4.41479367578749	4.06085531130444
1992_at	5.89868652521091	5.91231407227368	5.78782590199278
1993_s_at	5.14645173506846	5.34553141084307	5.1291453128262
1995_at	6.49057613438164	6.56844594875487	6.5374292718489
1996_s_at	6.63463002289435	6.71458496997142	6.63009915389249
200_at	3.82227898552818	3.80273483685788	3.81369245079739
2002_s_at	3.63393788657181	4.51238829224165	3.93682964068799
2005_s_at	7.29781170247497	7.31096155859427	7.29948325190614
2006_at	5.74973111126009	5.90598539515416	5.77900230537914
2007_g_at	7.98380488974271	7.95640706647368	7.91059987403418
2008_s_at	3.92164153726234	3.9321981005048	3.89142400216293
2009_at	6.1181089898658	6.36706732040374	6.33682900196573
2011_s_at	5.21039566980536	5.88025964882843	5.33128139907059
2013_at	7.65773989099731	7.72464861400542	7.6336598441755
2014_s_at	5.72362588024335	6.39682811029562	5.86057719327684
2018_at	6.98991710748906	7.02422715169769	6.88194529052043
2019_s_at	6.82029419200227	7.23769390655244	6.99598967626642
2022_at	4.27602957774005	4.17236685436711	4.30995327756559
2023_g_at	6.59481922918843	6.46371422928857	6.53855101845616
2024_s_at	6.22207558111031	6.8684446353901	6.40438399674271
2026_at	4.37148944678334	4.37292709630095	4.32365428044607
203_at	6.29124518057812	6.47452139752886	6.28888964959621
2030_at	7.51260930620915	7.50709193386298	7.55319702076977
2032_s_at	8.43517369610541	8.44988752074144	8.40251470164852
2033_s_at	6.20405947202188	6.97878753840791	6.37140463162439
2034_s_at	6.55385814142619	6.72938683412561	6.53460004607808
2038_g_at	7.90485792720693	7.8910921952896	7.82903611755592
204_at	6.51768654101811	6.4355794251182	6.47753589355742
2040_s_at	7.45272408301542	7.49602180367682	7.40515195822053
2046_at	7.61372989543843	7.63841490748364	7.62435010653909
2048_s_at	5.7897775173611	5.88757712962143	5.8387292115573
205_g_at	6.11826181777418	5.85449514463719	6.04613072618299
2055_s_at	5.71002378104539	5.73433524431941	5.64856958090266
2059_s_at	6.56789675926589	6.81865068985393	6.83301917277067
206_at	3.7974509643978	3.8437688506861	3.77042710467686
2060_at	7.61734402621226	7.62168055596622	7.61777111500867
2061_at	3.48052465559304	3.80369678099698	3.70914790580327
2067_f_at	6.31241622661048	6.91666423317265	6.25312477619741
2068_s_at	5.6577499128186	5.74693869866345	5.71071057723882
2070_i_at	2.69712785694758	2.85562818766142	2.68086425961084
2071_s_at	5.64933541359691	5.72224814701616	5.62590640897359
2072_at	6.22536040594062	6.06222941894685	6.17296318499907
2073_s_at	5.22556937454837	5.08596558978832	5.05681942848285
2074_at	5.9707283752021	6.01051695157002	5.94958422894345
2076_s_at	7.02824385441295	6.97913807078788	7.05030966412942
2077_at	5.35899323815472	5.36569788146249	5.28221908416684
2078_s_at	7.19542939544507	7.09742683839981	7.00430942634107
208_at	4.01442901107554	4.81199953452969	4.03835605231867
2080_s_at	4.75107666718879	4.96209495470397	4.73312244632754
2081_s_at	3.93818835309437	4.31030993098876	4.01067916915707
2082_s_at	6.45985081588505	6.78673303891889	6.39620311078154
2083_at	4.93136797846382	5.03220727216593	4.90824249134883
2084_s_at	8.09969985435393	8.618523115195	8.23197605681959
2088_s_at	7.30385880211782	7.10536888184513	7.2633821399575
209_at	6.1669989316095	6.17432495205125	6.1506848701941
2090_i_at	9.93585217211295	10.3740608970018	9.83282133971588
2094_s_at	9.20690872461669	8.42138094847637	9.21331531575162
210_at	9.10289270682788	9.2935675041783	9.2359574247954
212_at	8.90370763334321	8.64158008662624	8.80654731427664
215_g_at	7.16610577303782	8.19695524448427	7.228512829006
217_at	5.38453977826374	5.62358686282603	5.43734572342023
219_i_at	3.39418198055247	3.68854009094777	3.26382145445546
220_r_at	6.00456677785423	6.28512362841049	6.11562750838251
221_s_at	5.30959454100985	5.45569608878553	5.25924647100503
231_at	7.37178510046227	7.57356590399721	7.67325724686099
233_s_at	4.949302819228	4.8480647109802	4.88626078569543
235_at	5.90786233277821	5.96658473561796	5.92171879027512
236_at	5.02310484493205	4.94375650141595	5.01273183095048
238_at	4.26964766858365	4.14345895024237	4.22577039432004
245_at	5.7404871121118	6.08666165156651	6.00183710280474
246_at	5.13547002740665	6.0266391522671	5.31022557146986
247_s_at	8.24048191276121	8.26612808756563	8.23601242472369
251_at	7.3884834173312	6.70483319977616	7.14730315808015
253_g_at	5.9125039423938	6.0782950052074	5.97855591273906
255_s_at	9.21728379580372	8.73629417569392	9.04470264243281
258_at	7.1025406816995	7.1492477419476	7.08668987374963
259_s_at	6.44033588298742	6.55566067644158	6.47102502553101
261_s_at	3.46707130597928	3.52242569557116	3.46405930491932
264_at	7.44886264011931	7.33845293536344	7.35383375626006
269_at	5.82850618914116	6.45657589927022	5.97255170992565
270_at	5.77752766417157	5.70767976133833	5.61970058601294
271_s_at	4.5007189122056	4.7359956085848	4.60632431936671
273_g_at	4.79167808624256	4.80537837416118	4.67116997519489
275_at	6.30173006112667	6.63004840624716	6.38488579029806
278_at	7.12241304694733	6.937126417947	7.0493929307785
281_s_at	4.81648520978908	5.03898496035621	4.96997006817362
284_at	5.41842710594557	5.76108024814297	5.43906965167827
285_g_at	3.2397344682961	3.86656596677184	3.33040968274887
290_s_at	7.26016698359081	7.28888896570352	7.25669982815927
293_at	8.43188966617888	8.43380937926627	8.3324477099775
295_s_at	6.94662130726334	6.90836764856219	6.93622002383597
298_at	6.29320186194948	6.19817539137759	6.2814456931288
299_i_at	4.89998835075573	4.93975714306624	4.82115756731941
301_at	5.88337249774918	5.9898803042028	5.88394220632224
302_at	7.11655219674103	7.00780671860463	7.05633073106958
303_at	6.28745223305195	6.52850360988877	6.39078803927134
305_g_at	6.55869127048178	6.70234847981673	6.64042627058311
307_at	5.74347287616587	6.73382202200256	6.14370295779024
308_f_at	6.4418121162165	6.47630308060024	6.43554779168985
309_f_at	6.11473636143805	6.13878391612776	6.16153907679119
310_s_at	5.08936508072324	5.05935335372692	5.08428967693735
313_at	5.3610099706755	5.19434594230451	5.31582376593375
31307_at	3.49178854789907	3.28294675127459	3.47618370873003
31308_at	5.20582603599843	5.23868667621401	5.21114761240017
31309_r_at	2.79094719783773	2.928540731773	2.72881287074135
31310_at	4.96379970457203	5.01846857254522	4.99911982789106
31311_at	4.54377643041684	4.69541116983574	4.59237074945637
31312_at	7.00205690408057	7.09533260343433	7.11558314760506
31313_at	6.26225626501198	6.2773411413907	6.26759559095937
31314_at	5.39221007447241	5.36985615016374	5.3512679420724
31315_at	7.50834558934849	7.56153343740093	8.3978407289909
31316_at	3.1552567757648	3.19669147985662	3.1730775980935
31317_r_at	6.27956317128243	6.21241192880731	6.29251924303694
31318_at	3.28241905806625	3.38292854414881	3.21364361197685
31319_at	6.36092214377832	6.52816058679869	6.90187469762247
31320_at	8.84445540557628	8.89751628708244	8.91859665910502
31321_at	5.91448140079312	6.01166672534112	5.92733023639563
31322_at	4.23056508074043	4.46282025325621	4.32718002289219
31323_r_at	7.10542595206993	7.17408064736398	7.06608220481944
31324_at	5.66330896426146	5.60801120388644	5.59380414763305
31325_at	6.82702497497795	6.98447510661496	6.86605605092458
31326_at	7.7427966614478	7.77817477090716	7.73711473732542
31327_at	3.5024189886063	3.64706366164287	3.48786380337277
31328_at	6.75533251019913	6.73882777895426	6.67152845162553
31329_at	3.39290641568573	3.33266540053957	3.42313722140122
31331_at	4.72223405611008	4.82534591600391	4.69773340613924
31332_at	3.59210947787778	3.65174743776579	3.56424441516278
31333_at	4.55178706311908	4.71337405249903	4.55251149376333
31334_at	4.05176052686822	4.17942023940025	4.05756346015286
31335_at	6.06860642153178	6.12217512638312	5.98364083936853
31336_at	3.41926563484476	3.57149247960457	3.44390944819761
31337_at	7.04410261428232	7.04246376694534	7.03483486704712
31338_at	3.33612368432274	3.52670423775275	3.2916291805827
31339_at	5.36558605691253	5.51226972122471	5.38839092357246
31340_at	4.56123323380483	4.55864680708227	4.55370174062344
31341_at	7.84779981348491	7.88167830556768	7.93622165232536
31343_at	3.63340085501125	3.80407894754925	3.6633182682283
31344_at	6.13553483560437	6.38274703108378	6.46650142804373
31345_at	3.89745194963254	4.06806741743738	3.84738204302648
31346_at	7.63906431850306	7.6742568439088	7.67068699098288
31347_at	6.54171668919026	6.48791797041867	6.96473500039959
31348_at	5.46220320212325	5.57763994235938	5.47642269511309
31349_at	5.44884191511301	5.41943465706114	5.45392815126565
31350_at	7.21389276759442	7.11730273716775	7.20346072921919
31351_at	4.94207948950573	5.0159369516289	4.93084252570606
31352_at	4.64435708646037	4.60915667453709	4.56993385155247
31353_f_at	7.53315270824263	7.6073435093052	7.49143027492218
31354_r_at	6.35075622042624	6.51103348377629	6.41625699796232
31355_at	6.55417050520315	6.75145012436173	6.5054923070682
31356_at	5.09905626396356	5.09913242470593	5.09022531645793
31357_at	4.77913020559898	4.77442920921711	4.73829003873875
31358_at	4.24815225693746	4.27598492886369	4.17884897439935
31359_at	3.08379109468554	3.16224379015085	3.02069121235764
31360_at	4.02633192842526	4.08845931319012	3.9627191599456
31361_at	4.90407123988122	5.01428583829635	4.84766199382197
31362_at	6.04692232080038	6.16709519792509	5.9994419198861
31363_at	6.2596015122172	6.31989064634498	6.31710162404838
31364_i_at	6.3510371240888	6.65919225898894	6.36571236556813
31365_f_at	3.87598341170781	4.02049600602349	3.82092139220005
31366_at	5.82573043237067	5.98866969665863	5.82808489558029
31367_at	5.93273264623632	5.97123511939665	5.9548974792226
31368_at	5.65476375518976	5.69943881662815	5.59589049680328
31369_at	3.8263457132861	3.83676898901326	3.72194813266565
31370_at	4.82511919750001	4.94879882853421	4.90554387849246
31371_at	5.1708093813643	5.29899195142151	5.32033460139056
31372_at	7.95336544330582	7.98809834087183	7.91824278339211
31373_at	4.43710007130742	4.54876100711631	4.43996644285916
31374_at	5.86851905297016	5.85231300632937	5.84096726888205
31375_at	6.56092343687481	6.62988413273385	6.51213261342537
31376_at	4.21775842699034	4.3149107109486	4.18135665632568
31377_r_at	4.86586548961972	4.83100149648643	4.93583271193508
31378_at	7.33826631976971	7.44277735146349	7.31116906969673
31379_at	4.56056049207309	4.6563811319165	4.51559288167889
31380_at	6.35702346823813	6.47944574004695	6.39579703714998
31381_at	6.59999251558323	6.62331230225951	6.5640837132438
31382_f_at	4.36402519903086	4.46847835937907	4.2843064557847
31383_at	3.44173320708002	3.59788831798115	3.48182042597078
31384_at	7.31607354625981	7.29658704683864	7.26761321139652
31386_at	7.74205791529017	7.69550874887456	7.74139878105063
31387_at	7.13295165279581	7.30045199610146	7.12141765400825
31388_at	3.53481372802388	3.63849262164212	3.50439771391251
31389_at	5.61314287468322	5.70956142055658	5.54474827096811
31390_at	4.08845929896802	4.03102221052538	4.03479504140116
31391_at	8.55082062579193	8.525396652152	8.59111625260524
31392_r_at	4.79406886693608	4.57002466090961	4.54187446429781
31393_r_at	10.9410287780554	10.9155132657429	11.0015373135828
31394_at	4.26875071098442	4.22169704836833	4.24710789419433
31395_i_at	4.23816648912975	4.42384049381463	4.26238636183289
31396_r_at	10.5058668225284	10.619848451137	10.5598245627868
31397_at	3.16014433114618	3.23879651803652	3.12498771649922
